	F0	F1	F2
1592	43	37	23
1593	3	4	1
1594	0	2	0
1595	8	9	5
1596	7	2	1
1597	8	8	4
1598	11	7	4
1599	2	0	2
1600	35	15	16
1601	13	14	9
1602	8	5	4
1603	57	35	18
1604	139	86	59
1605	20	22	1
1606	53	44	30
1607	0	1	0
1608	94	78	45
1609	48	32	32
1610	1	2	3
1611	0	0	0
1612	6	5	10
1613	16	22	10
1614	7	11	4
1615	79	68	51
1616	22	4	8
1617	0	0	0
1618	199	148	87
1619	28	22	13
1620	12	6	9
1621	43	31	25
1622	2	2	1
1623	3	2	1
1624	7	5	4
1625	117	99	74
1626	10	17	2
1627	0	0	0
1628	4	2	2
1629	241	163	114
1630	23	14	6
1631	24	27	15
1632	48	35	24
1633	106	91	78
1634	39	32	10
1635	10	11	3
1636	2	2	4
1637	14	13	4
1638	53	49	33
1639	3	2	3
1640	74	46	53
1641	41	35	17
1642	1072	1082	955
1643	15	6	4
1644	0	1	0
1645	12	9	6
1646	33	29	17
1647	5	6	2
1648	131	93	85
1649	2	2	1
1650	349	300	227
1651	26	16	8
1652	4	0	3
1653	174	107	71
1654	36	31	19
1655	130	109	51
1656	5	2	3
1657	24	21	14
