	F0	F1	F2
1478	3307	2410	2202
1479	114	77	69
1480	575	535	397
1481	584	470	358
1482	549	410	344
1483	680	488	297
1484	142	149	146
1485	19	18	17
1486	14	3	0
1487	0	0	1
1488	702	539	416
1489	3398	3342	2780
1490	75	95	41
1491	0	0	0
1492	84	83	74
1493	117	104	59
1494	281	245	192
1495	16	15	11
1496	1158	825	769
1497	221	243	188
1498	1	4	2
1499	122	104	82
1500	112	108	95
1501	914	709	543
1502	1396	1325	1096
1503	236	211	149
1504	75	106	58
1505	1755	1522	1306
1506	0	1	1
1507	2	1	2
1508	301	293	260
1509	1065	802	575
1510	90	69	68
1511	416	242	166
1512	5	2	3
1513	213	189	125
1514	161	117	61
1515	296	303	216
1516	166	138	91
1517	55	67	35
1518	1159	1008	847
1519	0	0	0
1520	378	352	189
1521	108	73	86
1522	184	193	136
1523	631	548	394
1524	8	11	5
1525	12	14	10
1526	19	22	17
1527	415	271	208
1528	686	548	365
1529	22	25	7
1530	1801	1466	894
1531	872	692	440
1532	58	64	17
1533	244	204	139
1534	156	126	65
1535	1235	1213	999
1536	269	196	173
1537	27	28	23
1538	330	300	228
1539	688	613	451
1540	973	699	490
1541	389	259	170
1542	1	3	2
1543	0	0	0
1544	565	446	280
1545	4630	3733	3172
1546	0	1	1
1547	236	179	133
1548	0	0	0
1549	0	0	0
1550	728	670	551
1551	1828	1351	1029
1552	474	342	243
1553	81	95	54
1554	168	128	81
1555	165	149	111
1556	612	519	319
1557	2	1	0
1558	1	0	0
1559	358	274	179
1560	997	695	548
1561	358	399	242
1562	257	216	154
1563	409	356	260
1564	22	16	7
1565	476	344	211
1566	1284	1063	755
1567	211	173	181
1568	0	0	0
1569	535	371	256
1570	373	339	188
1571	8	8	7
1572	1118	927	843
1573	976	933	774
1574	15	7	7
1575	79	59	53
1576	59	62	58
1577	481	353	302
1578	72	95	64
1579	176	143	65
1580	1191	1084	939
1581	153	176	162
1582	0	0	0
1583	291	287	209
1584	3103	2291	1829
1585	103	79	81
1586	148	108	57
1587	1	1	0
1588	4052	3652	3153
1589	4	3	3
1590	0	0	0
1591	24	20	10
1592	502	598	372
1593	17	11	16
1594	72	35	36
1595	166	145	122
1596	29	28	32
1597	140	122	98
1598	162	91	56
