cds_id	plc124_fluc_rep01	plc124_fluc_rep02	plc124_fluc_rep03	plc124_ut_rep01	plc124_ut_rep02	plc124_ut_rep03
XP_713239.2	1577	1349	1547	1418	1599	1519
XP_713237.2	3512	3118	3392	3113	3669	3808
XP_713235.1	1871	1564	1826	1749	1828	2266
XP_713234.2	279	194	236	244	294	260
XP_713233.1	1247	1410	1299	1377	1612	1675
XP_713232.2	811	851	770	866	1009	845
XP_713231.1	934	772	809	1018	1110	796
XP_019331070.1	191	206	178	147	178	180
XP_713230.2	210	186	167	196	232	138
XP_713229.2	4131	2830	4070	3931	4137	4642
XP_713228.1	108	67	63	73	83	60
XP_713227.2	40	30	23	55	60	5
XP_019331071.1	1227	998	1169	1175	1153	1291
XP_713225.2	0	0	0	0	0	0
XP_713224.2	1216	837	1062	1117	1159	1212
XP_713222.1	817	628	726	777	878	880
XP_713220.1	2937	2346	2916	2891	2892	3096
XP_713219.1	1860	1870	1964	1892	2275	2308
XP_713218.2	2459	1816	2237	2233	2369	2636
XP_713217.1	1480	1065	1578	1450	1496	1704
XP_713216.2	1387	965	1312	1342	1357	1363
XP_713215.2	5664	4323	5048	5538	5654	5593
XP_713214.1	428	280	310	373	412	287
XP_019331072.1	4538	3804	4727	4535	4922	5226
XP_713211.1	763	517	739	690	738	648
XP_713209.2	52	44	28	47	75	34
XP_019331073.1	716	496	690	583	632	685
XP_715164.2	1158	1177	1219	1208	1250	1695
XP_715166.1	3176	1981	2595	2813	2994	2665
XP_715167.2	139	118	136	142	174	113
XP_715168.2	1393	1030	1290	1346	1407	1327
XP_019331074.1	37237	21566	29954	38301	41428	29112
XP_715170.1	145	153	127	192	215	97
XP_715171.2	5047	3641	5099	4692	4736	5095
XP_715172.2	6006	4279	5291	6085	7154	5707
XP_715174.2	471	374	420	403	483	397
XP_715175.2	2454	1938	2591	2354	2614	2487
XP_715176.1	822	554	789	791	936	863
XP_715177.2	1643	1325	1633	1357	1557	1733
XP_715162.1	240	160	185	203	185	203
XP_715159.2	207	120	160	175	237	173
XP_715158.1	2654	2155	2553	2256	2446	2716
XP_715157.2	7721	6699	7230	7562	8581	7934
XP_715155.2	277	137	213	314	357	134
XP_715137.2	481	375	546	429	504	523
XP_715138.1	2264	1753	2101	2035	2028	2434
XP_715139.2	5733	6436	6344	5738	6867	7714
XP_715141.2	2290	1723	1921	2087	2289	2043
XP_715142.2	53	39	26	46	70	30
XP_715143.2	5884	5054	5723	6018	6598	6180
XP_715144.2	848	768	766	826	956	647
XP_715145.2	3183	2525	2719	3405	4025	2607
XP_715146.2	367	302	344	341	454	382
XP_715147.1	50367	31545	44580	46146	50932	47955
XP_715148.1	322	269	288	314	331	273
XP_715149.1	1543	1456	1498	1553	1544	1632
XP_715150.1	1053	1080	1073	1037	1156	1217
XP_715151.1	2914	2674	3166	2861	3047	3439
XP_019331075.1	33014	18311	31472	27361	28934	32538
XP_715152.1	301	202	294	232	285	315
XP_715153.1	950	804	816	827	887	770
XP_019331076.1	671	538	697	793	718	838
XP_715128.2	231	172	179	264	296	199
XP_715130.1	882	860	853	913	967	906
XP_715131.1	7060	4889	5817	6522	7256	5367
XP_715132.1	644	532	463	564	663	439
XP_715133.1	552	441	476	611	640	425
XP_715134.2	1961	1733	1970	1719	1879	1926
XP_715135.1	90	51	59	45	107	59
XP_717330.2	1033	811	1164	968	1202	1290
XP_717331.2	247	191	262	325	303	158
XP_717333.2	2164	1533	1600	2411	2755	1196
XP_717334.2	741	448	686	820	977	564
XP_717336.2	1565	1116	1593	1455	1658	1546
XP_717337.2	1494	1269	1596	1211	1394	1726
XP_710023.2	2646	2023	2311	2350	2472	2300
XP_717340.1	1800	1495	1768	1587	1665	1836
XP_717342.2	727	618	683	631	723	699
XP_019331077.1	1031	891	849	823	1061	868
XP_717343.2	1832	1292	1633	1530	1745	1747
XP_717344.1	5546	5034	6005	5336	5835	7079
XP_717345.1	8824	7297	8999	8384	8900	10001
XP_717347.1	7866	5689	7134	7878	8187	8148
XP_019331078.1	1427	1135	1328	1322	1528	1555
XP_717349.2	1594	1390	1529	1549	1611	1716
XP_717350.1	1230	1023	1113	1140	1296	1279
XP_717351.1	8762	6929	7919	8596	9514	8089
XP_717352.1	1201	843	1138	758	818	963
XP_717353.2	1157	1087	1102	982	1058	1289
XP_717354.2	13053	9951	12725	12315	13456	13404
XP_717355.1	38503	26856	32722	34809	39950	31919
XP_717356.1	130283	94483	132138	113080	119543	148078
XP_717357.2	4166	3332	3938	4270	5086	4334
XP_717359.2	4695	3739	4329	2973	3435	3427
XP_717360.1	2636	2953	3530	3137	3473	4247
XP_717361.1	11668	10359	10761	11201	12434	12176
XP_717362.2	647	602	608	668	630	712
XP_717363.1	3845	3273	3932	3826	4012	4356
XP_717364.2	13807	12126	13755	12854	14219	14890
XP_717367.1	4302	3724	4101	4377	5019	4402
XP_717368.1	11438	8479	11392	11185	12124	12266
XP_717369.2	24768	19004	24465	22014	23465	25528
XP_717371.1	335	277	348	348	346	352
XP_717373.1	107	107	88	143	137	63
XP_717374.2	1665	1284	1613	1326	1412	1600
XP_717375.1	23871	20433	23971	23505	25742	25555
XP_717376.1	67	70	75	93	98	47
XP_019331079.1	1057	914	937	960	980	860
XP_717378.2	303	264	304	336	358	295
XP_717379.1	1546	1187	1437	1049	1086	1218
XP_717380.1	509	604	554	480	540	541
XP_717381.1	17749	15625	17742	15666	17435	19189
XP_717382.1	649	551	642	573	681	811
XP_717383.1	1316	1167	1377	1311	1465	1691
XP_717385.1	9480	6733	7817	9680	11416	7298
XP_717387.2	643	542	544	578	625	630
XP_717389.1	7370	6236	7123	6470	6674	8058
XP_717390.1	607	567	585	585	664	685
XP_717391.1	21222	16905	20048	20148	22294	20746
XP_717392.2	2651	1950	2507	2784	3138	2489
XP_019331080.1	151	150	175	171	239	189
XP_717393.2	302	253	245	221	259	230
XP_717395.2	298	181	234	224	268	257
XP_717398.1	107	39	141	144	100	127
XP_717399.2	8959	7353	9889	8823	9797	10945
XP_717400.1	766	654	774	841	844	864
XP_717401.1	523	339	454	464	465	469
XP_717402.1	200	145	165	172	229	146
XP_717403.1	521	364	473	470	466	485
XP_717404.2	840	720	886	740	867	812
XP_717405.1	40901	27479	39658	37854	41078	42023
XP_019331081.1	952	721	837	747	740	853
XP_717406.1	7009	5392	6323	6427	6885	7202
XP_717407.1	656	609	614	569	650	598
XP_019331082.1	6110	4680	6210	5062	5516	6589
XP_717410.1	2977	2397	2934	2895	3107	3815
XP_717411.2	7416	5866	7242	6758	7464	7761
XP_717412.1	7643	6355	7477	7299	7642	8293
XP_717413.1	1716	1265	1616	1692	1958	2077
XP_717414.2	3673	2677	3241	3244	3609	3273
XP_717415.2	129	111	101	97	168	100
XP_717416.2	49	49	46	80	66	18
XP_717417.1	150	118	149	156	253	175
XP_710261.1	259	267	220	319	297	209
XP_019331083.1	1950	1551	2028	1748	2089	2350
XP_019331084.1	15408	11300	14988	14176	15070	16647
XP_710256.1	58	70	66	75	73	42
XP_710255.2	279	334	263	268	330	284
XP_710254.2	7974	7413	7698	8132	9336	8542
XP_711103.2	1192	928	1107	1056	1154	1306
XP_711102.1	23958	20371	22193	21229	23698	20552
XP_019331085.1	1229	1224	1281	1275	1458	1078
XP_711101.1	715	684	642	659	784	633
XP_711100.2	564	538	527	499	619	415
XP_711099.1	1876	1746	1693	1789	1916	1764
XP_019331086.1	544	582	589	533	640	575
XP_711098.1	419	414	430	357	459	366
XP_711097.2	66429	44016	60656	54310	57520	63137
XP_711096.1	251	215	174	130	157	180
XP_711095.1	852	804	715	861	951	731
XP_711094.2	1989	1599	1685	2133	2644	1907
XP_711093.2	130	160	100	94	85	100
XP_711092.2	247	289	199	172	201	159
XP_711091.2	452	325	369	392	517	301
XP_711090.2	878	808	759	763	816	836
XP_711089.1	145	183	170	143	130	153
XP_711087.2	32	19	23	41	16	30
XP_710190.2	215	161	172	128	172	174
XP_710191.1	1269	1003	1006	1351	1299	955
XP_710192.2	2077	1760	1832	1956	2350	1813
XP_710193.2	4605	3492	4329	4609	5203	4402
XP_710195.2	1079	1242	1009	1143	1081	1080
XP_711979.2	285	284	280	211	210	228
XP_711980.2	17	27	25	34	46	14
XP_711981.2	19	19	20	26	25	8
XP_711997.2	2	2	0	1	2	0
XP_711995.2	1422	1304	1288	1315	1447	1412
XP_442666.1	157	144	192	151	150	148
XP_711994.2	5300	5038	5656	5268	5974	6335
XP_711992.2	30133	20598	26916	25471	26888	26724
XP_019331087.1	3512	3271	3284	3078	3487	3169
XP_019331088.1	82	108	69	76	129	42
XP_711989.2	1836	1985	1743	2147	2418	2094
XP_711988.1	4226	3986	4455	3935	4578	4726
XP_711987.2	1435	1369	1274	1235	1414	1375
XP_711986.1	528	406	476	430	574	530
XP_019331089.1	1245	892	1183	1232	1265	1101
XP_711985.1	533	464	512	429	493	492
XP_711984.1	145	103	100	145	169	96
XP_711983.1	10721	7157	8702	10039	11439	8378
XP_710314.1	3	1	1	1	1	0
XP_710315.1	2942	2113	2117	2608	2941	2104
XP_710316.2	963	930	781	1060	1279	802
XP_710317.1	2917	2356	2858	2638	2966	3178
XP_710318.2	5858	5759	5813	5773	6380	5908
XP_710321.1	2837	2291	2901	2671	3212	2956
XP_710272.1	852	832	781	802	826	930
XP_710275.2	559	602	523	551	690	515
XP_710276.1	3481	3240	3227	3357	3893	3438
XP_710277.1	1258	964	1192	1201	1317	1465
XP_019331090.1	830	556	646	674	870	684
XP_710369.1	194	120	159	193	190	166
XP_710368.2	973	910	1175	1179	1413	1320
XP_710367.1	7073	4267	7065	6759	7247	7556
XP_710366.1	13872	8573	13329	12468	13022	14058
XP_710157.2	101	125	131	122	125	124
XP_710160.1	1128	819	923	941	1104	1020
XP_710161.1	1929	1218	1946	1899	1973	1872
XP_710162.1	875	707	973	912	860	985
XP_710163.1	3406	2936	3300	3501	3737	3926
XP_710164.1	441	342	412	427	482	434
XP_710807.1	1701	1700	1615	1616	1699	1767
XP_710806.1	2646	2253	2596	2498	2770	2911
XP_710805.1	13149	13349	13639	12627	14151	15707
XP_710804.1	2892	2098	2799	2817	3183	3088
XP_710803.2	1958	1491	1910	1842	2112	1946
XP_710802.1	3158	2056	2373	3021	3444	2137
XP_710801.1	1844	1379	1748	1622	1763	1767
XP_710800.2	241	240	231	208	277	143
XP_019331091.1	23	22	16	48	29	6
XP_710798.2	1121	869	866	1210	1454	846
XP_711719.1	3284	2572	3126	2972	3248	3486
XP_711718.1	2738	2244	2917	2564	2846	2996
XP_711716.1	676	590	678	637	714	731
XP_711715.1	2880	2126	2759	2811	3148	3215
XP_711714.1	8289	8843	9347	8370	9507	11594
XP_711711.1	11515	8145	10673	10196	11779	11355
XP_711710.1	1563	1099	1501	1489	1608	1658
XP_711709.2	547	378	399	573	698	409
XP_711708.1	2728	1926	2501	2309	2510	2812
XP_711707.1	299	235	257	272	332	320
XP_711706.1	2737	2307	2656	2451	2682	2703
XP_711705.2	2943	2260	2715	2973	3345	3058
XP_711704.1	609	610	663	570	651	672
XP_711703.1	363	225	267	312	381	245
XP_711702.2	886	770	874	889	1044	922
XP_711701.2	518	558	518	532	599	510
XP_711700.1	22362	17948	19928	20522	22927	20585
XP_711698.2	7105	5228	6782	6983	7788	7373
XP_711696.1	642	591	615	617	668	697
XP_711695.1	1149	893	1060	1152	1185	1000
XP_711694.1	936	768	905	973	1061	1051
XP_711693.1	1006	726	873	739	1027	863
XP_711692.1	613	430	669	562	661	608
XP_711691.2	2571	2687	2697	2580	2813	2919
XP_711690.2	264	152	203	197	260	154
XP_711689.1	1950	1516	1795	1607	1818	2078
XP_715895.2	4337	3005	3669	4429	5072	3376
XP_715894.2	60	56	38	51	70	22
XP_715893.2	4492	3889	4349	4239	4511	4570
XP_019331092.1	313	257	325	319	343	399
XP_715892.1	3368	2762	3380	3259	3373	3722
XP_715891.2	7272	6381	7008	7025	7734	7035
XP_715888.2	2224	1564	1635	2639	3429	1164
XP_715885.2	8244	6448	7472	8639	9388	7423
XP_713479.2	721	660	701	598	592	745
XP_713482.2	750	567	657	657	712	670
XP_713483.2	767	610	690	871	861	694
XP_713484.2	6541	4893	5897	6755	7538	6290
XP_713486.1	1732	1539	1743	1629	1717	1669
XP_441044.2	932	738	885	824	989	1193
XP_713488.2	4050	2941	3800	3717	4063	3711
XP_713489.1	9747	7703	9554	8908	9481	10078
XP_441049.1	1881	1384	1953	1736	1907	2118
XP_713490.2	122	126	123	144	183	107
XP_713492.2	1494	1292	1523	1615	1805	1546
XP_441054.1	4520	4427	4296	4221	4532	4344
XP_713494.1	9149	6402	7333	10571	12386	7413
XP_713495.1	8751	6930	8314	6894	7582	7323
XP_713496.1	535	543	554	466	474	593
XP_713497.1	1482	1113	1365	1383	1560	1414
XP_713498.1	5309	4101	4856	4835	5214	5031
XP_713499.2	1548	1083	1265	1244	1363	1149
XP_713501.2	310	267	275	290	321	265
XP_713502.2	369	313	375	323	403	314
XP_713503.2	418	358	433	387	477	380
XP_713504.1	70	69	47	51	70	40
XP_713506.2	1121	827	1181	1040	1162	1249
XP_713509.2	287	158	237	275	344	196
XP_713510.1	42	41	24	53	33	33
XP_713511.1	633	468	521	712	740	493
XP_713512.1	1424	1532	1480	1319	1477	1811
XP_713513.1	65159	45591	61325	54210	62577	58154
XP_710262.2	856	633	695	870	909	737
XP_713085.1	1869	1704	1744	1726	2028	1820
XP_713084.1	282	212	209	220	311	253
XP_713082.2	1897	1387	1488	2120	2536	1356
XP_713081.2	1793	1806	1656	1678	1934	1703
XP_713080.2	50	35	23	42	58	21
XP_713079.2	1001	866	748	811	933	709
XP_713078.2	1677	1852	1707	1632	1818	2039
XP_713077.1	29972	21031	27140	28911	28560	28232
XP_713076.2	301	344	320	285	331	316
XP_713075.1	204	218	214	242	187	256
XP_713074.1	875	887	718	985	962	711
XP_713073.1	2215	1663	2194	1857	2060	2397
XP_713072.2	990	1014	902	1118	1312	1030
XP_713071.2	110	56	87	80	100	95
XP_710035.2	794	649	774	620	750	568
XP_710034.2	151	155	117	137	164	124
XP_711766.2	14	13	14	16	10	2
XP_711768.2	193	272	235	292	269	168
XP_711769.2	38	45	30	38	49	24
XP_711770.2	639	689	674	601	694	675
XP_711771.2	2338	1951	2326	2116	2462	1974
XP_711772.1	175	148	111	48	60	32
XP_711773.2	605	456	527	443	552	403
XP_711774.1	71	86	51	71	53	38
XP_711775.2	7237	7077	7722	7368	8222	8939
XP_019331093.1	746	499	708	584	642	865
XP_711777.1	4168	2756	3517	3507	3759	3761
XP_711778.1	1702	1570	1779	1721	1863	2440
XP_711779.1	9602	7560	9261	8721	9604	10009
XP_711780.2	514	348	422	558	513	421
XP_711781.1	1976	1514	1882	1971	2060	2092
XP_711782.1	3844	3031	3591	3461	3409	3879
XP_019331094.1	35064	22001	33054	33549	35226	36598
XP_711086.1	1079	889	1061	1086	1167	1388
XP_019331095.1	1412	1367	1399	1353	1472	1651
XP_711084.1	438	317	369	324	388	300
XP_711083.1	15835	11737	15174	15364	16636	17327
XP_711082.1	11924	6444	10709	10222	11072	11715
XP_711081.2	665	471	727	629	642	599
XP_711079.1	856	724	871	851	969	842
XP_711078.2	3323	3149	3589	3236	3536	3767
XP_019331096.1	688	410	617	594	612	664
XP_711076.1	8829	7519	8404	9575	10537	10241
XP_711074.2	81	77	61	84	94	50
XP_711072.2	1540	1399	1496	1518	1607	1520
XP_711071.2	5328	5275	5165	5633	6604	6352
XP_711070.1	146	191	146	131	189	137
XP_710018.2	533	541	486	561	670	491
XP_712660.2	505	655	483	456	522	500
XP_019331097.1	427	375	386	380	345	448
XP_712659.1	1290	1313	1149	1169	1328	1293
XP_712658.1	806	1006	935	876	973	1111
XP_712657.1	203	230	200	178	150	156
XP_712656.2	134	75	101	118	106	58
XP_712655.2	12867	10995	12655	13384	14324	13907
XP_712654.1	27266	18584	24896	28624	31280	30429
XP_712653.2	3742	2753	2680	3352	3991	2580
XP_712652.2	1625	1423	1547	1326	1586	1835
XP_712651.2	1199	1144	1178	1132	1270	1155
XP_712650.2	122845	83540	102634	122094	135367	100372
XP_712647.2	321	271	298	377	440	289
XP_710435.2	1736	1201	1313	1822	2033	1342
XP_710434.1	7205	4826	6252	5825	6513	6283
XP_710433.2	10317	8829	9729	9992	11100	10548
XP_710432.2	8048	6105	7403	7676	8397	7486
XP_710172.2	197	209	170	198	245	167
XP_710173.1	238	242	217	348	295	164
XP_710174.1	45	53	34	60	83	20
XP_710175.2	39	28	13	31	46	18
XP_710176.2	3067	2115	2884	2383	2717	3016
XP_710053.2	517	323	482	477	538	565
XP_713091.2	335	226	307	351	282	310
XP_713090.2	5066	4387	5032	4648	5325	5999
XP_713089.2	2195	1487	2055	2286	2455	2204
XP_712358.2	1986	1863	2005	1951	2146	2138
XP_712357.1	2983	1967	3043	2640	2948	3571
XP_712354.2	645	573	639	657	807	730
XP_712353.2	2622	3206	3087	3184	3282	4127
XP_712352.1	18112	11811	15876	17388	18905	16199
XP_712350.2	381	268	377	400	396	365
XP_712349.1	32	22	24	21	40	13
XP_712348.2	486	320	417	448	470	399
XP_712347.2	10303	8034	9922	10544	10964	11072
XP_712346.2	22038	16925	21558	21645	23234	23023
XP_712345.2	106	143	96	127	161	98
XP_712344.2	1846	1523	1706	1580	1698	1845
XP_712343.2	4964	3664	4988	4682	4993	5750
XP_019331098.1	1694	1226	1829	1619	1716	1881
XP_712342.2	1873	1503	1921	1900	2146	2196
XP_712341.2	3487	3034	3410	3264	3569	3360
XP_712340.2	5903	4219	5467	5893	6325	5326
XP_712339.1	1721	1186	1573	1343	1369	1632
XP_712338.2	1876	1509	1790	1692	1826	1898
XP_712336.1	5708	4623	5525	5591	6033	6179
XP_712334.1	49928	34824	49700	47470	48692	57287
XP_712333.2	5721	3389	4302	6011	7102	4149
XP_712331.2	2621	1868	1899	3080	3715	1616
XP_712328.2	4396	3263	4050	4609	5024	3563
XP_712327.2	3842	3575	3873	3919	4075	4545
XP_712326.1	727	504	685	630	614	671
XP_712325.2	568	430	544	532	639	479
XP_712324.1	560	443	549	433	469	502
XP_710393.2	55	48	48	56	76	61
XP_019331099.1	1085	1078	1021	1115	1251	1016
XP_710395.2	5553	4811	5018	4440	4497	5108
XP_710396.1	2740	2333	2487	2859	3269	2477
XP_710397.2	37	49	33	52	58	18
XP_710399.2	1274	995	1303	1368	1521	1293
XP_710400.2	1179	1071	1176	1333	1307	1341
XP_713087.2	1948	1882	1923	1883	2268	2036
XP_713514.1	5004	3431	4581	4430	4555	4977
XP_713515.2	7258	5887	7319	7350	8055	8692
XP_711144.1	7656	5363	7258	6715	7485	7727
XP_019331100.1	47159	39281	50566	42408	45158	56289
XP_711143.2	839	721	745	675	813	849
XP_711142.1	7068	4763	5176	7072	8520	4998
XP_711141.1	1829	1563	1722	1574	1683	1786
XP_710207.2	938	806	994	742	816	979
XP_710208.2	104	88	104	130	136	103
XP_710209.2	538	445	496	539	560	627
XP_710210.1	104	84	78	93	117	42
XP_710211.2	10187	7386	9938	9567	10104	10623
XP_710112.2	916	719	913	885	956	965
XP_710080.1	1522	1043	1454	1480	1690	1554
XP_019331101.1	53	53	65	52	67	46
XP_711043.2	4613	4186	4736	4432	4647	5462
XP_019331102.1	1371	1039	1385	1188	1277	1493
XP_711044.1	1260	931	1184	1051	1133	977
XP_711045.2	1916	1530	1699	1883	1819	1747
XP_711046.1	5425	4187	5244	7145	7109	7620
XP_711047.1	99	113	86	99	120	83
XP_711049.1	353	402	293	373	386	265
XP_711050.2	143	116	110	130	145	124
XP_711051.1	971	780	894	919	1055	908
XP_711052.1	92	180	103	168	167	94
XP_711053.1	1599	1446	1549	1661	1945	1658
XP_711054.1	1291	1032	1237	1206	1218	1747
XP_714238.1	494	381	549	449	472	536
XP_714237.2	5646	2902	3121	6120	7858	2701
XP_714234.2	2763	2451	3085	2831	3118	3533
XP_714233.2	2803	2074	2387	2682	2925	2539
XP_714231.1	1211	847	1196	1214	1205	1251
XP_714230.1	5396	4056	5090	4748	5270	5640
XP_714227.2	3808	2721	3869	3636	3969	3993
XP_714224.2	7078	4481	7143	6642	7091	7594
XP_019331103.1	530	375	539	473	589	553
XP_019331104.1	3908	2353	3150	3593	4068	2947
XP_714220.2	5649	4350	5928	5561	5849	6617
XP_714219.1	1491	1131	1422	1372	1456	1623
XP_714217.1	3819	2519	3401	3237	3610	3421
XP_714216.1	3296	2286	3470	2756	2846	3605
XP_716206.1	2329	1579	2374	2056	2158	2417
XP_716207.1	144	117	145	157	143	138
XP_716208.1	430782	260025	363252	416082	460824	355589
XP_716210.1	6315	5532	6631	5912	6091	8023
XP_716211.2	1067	805	1096	1009	1062	1056
XP_716213.2	11525	9668	12614	12425	13897	13955
XP_716214.1	1884	1508	1859	1834	1862	1999
XP_716215.1	104638	76449	107262	93762	102638	127126
XP_716216.1	6985	5238	7048	6544	6959	7550
XP_716217.1	1670	1437	1798	1677	1814	1967
XP_716218.1	2248	1571	2187	1933	2025	2537
XP_716219.1	594	451	483	596	678	529
XP_716222.2	5430	4442	5489	5318	5917	5967
XP_716225.1	229690	123017	180865	242918	257286	143853
XP_716227.2	19813	13102	18122	18693	20208	17174
XP_716230.1	77	77	49	81	78	49
XP_716231.2	56	32	53	64	73	40
XP_716232.1	1328	1006	1443	1389	1511	1639
XP_716233.2	2215	1425	2019	2133	2315	1813
XP_716236.1	8557	6947	8766	8680	9410	9832
XP_716238.1	81	49	57	77	50	30
XP_716239.2	1117	777	1015	988	1120	1195
XP_716240.1	1544	1062	1511	1366	1570	1679
XP_716241.1	26839	18107	26741	25155	28577	29664
XP_716242.1	3165	2402	3062	2764	3138	3359
XP_019331105.1	44552	23771	44988	38830	40238	46492
XP_716243.1	4886	3470	4902	4374	4905	5265
XP_019331106.1	109	82	92	129	182	74
XP_716245.1	2171	1400	2167	1963	2017	2512
XP_716246.1	1934	1711	1980	2108	2263	2462
XP_716247.1	5132	4546	5287	5002	5418	6067
XP_716250.1	2483	1646	1727	2253	2784	1410
XP_716252.1	1555	1175	1307	1634	1719	1608
XP_716253.1	3083	2398	2893	3229	3523	2927
XP_019331107.1	20157	17679	20072	18723	21694	21729
XP_716254.1	1300	940	1264	1411	1354	1121
XP_019331108.1	10962	5553	9487	8716	9289	8931
XP_716255.1	18485	15733	19384	17704	19330	21254
XP_716256.1	5298	4394	4964	4702	5373	5369
XP_716258.1	244	139	188	253	259	134
XP_019331109.1	647	558	651	640	598	652
XP_716260.1	726	497	590	788	837	535
XP_716261.1	2691	1893	2486	2326	2492	2750
XP_716262.1	5044	3926	4998	4403	4703	5819
XP_716263.1	11064	9633	11337	10704	11991	13170
XP_716269.1	813	671	745	673	765	775
XP_716270.1	4820	3532	4912	4643	4898	5248
XP_716272.1	2952	1796	2559	2842	3252	2499
XP_716273.1	2051	1542	1885	1786	1885	2231
XP_716274.1	2256	1770	2261	2292	2542	2648
XP_716275.1	1502	1075	1346	1551	1867	1379
XP_716276.1	9631	6695	9338	9238	9682	9609
XP_716278.2	1751	1530	1895	1667	1727	2125
XP_716279.1	12629	8799	10840	14087	16676	9360
XP_716280.1	123	97	127	107	138	104
XP_716281.1	4213	3039	4000	4003	4400	4207
XP_716282.1	561	386	499	478	514	510
XP_716284.1	556	444	534	472	428	594
XP_716285.1	5959	4582	5940	6194	6626	5754
XP_716286.1	629	526	723	640	650	588
XP_716287.1	38	21	44	28	27	27
XP_019331110.1	45748	42962	73317	54099	46658	72087
XP_019331111.1	45	22	31	48	46	30
XP_716414.1	973	688	909	757	745	1033
XP_716416.1	1777	1471	1674	1682	1722	1920
XP_716417.1	1637	1217	1845	1548	1583	2038
XP_716418.1	28	11	12	24	29	4
XP_716419.1	6776	5015	7073	6077	6782	6923
XP_716420.1	2845	1928	2407	2595	3047	2445
XP_716421.1	2379	1560	1728	2287	3002	1357
XP_716423.1	551	465	593	605	600	648
XP_716425.1	2481	2496	2477	2293	2424	3209
XP_716426.1	3376	2645	3471	3060	3418	4224
XP_019331112.1	6923	5363	6685	6345	6236	7455
XP_716428.1	1088	695	660	1133	1187	447
XP_716430.2	654	470	528	608	954	512
XP_716431.1	208	173	222	251	205	196
XP_716432.1	2956	2592	2882	2614	2852	2759
XP_716433.1	4748	4264	4514	4535	4986	4826
XP_716434.1	109	119	129	142	153	120
XP_710204.2	6	3	1	4	2	6
XP_716437.1	88	67	64	62	83	45
XP_716438.1	1314	1211	1144	1207	1377	1222
XP_716439.1	379	317	386	375	338	334
XP_716440.1	638	548	597	514	589	558
XP_716441.1	2096	1929	2204	2019	2052	1996
XP_019331113.1	26635	19090	25258	24402	26059	25243
XP_716444.1	5276	4505	5270	4064	4377	4191
XP_716445.1	192	190	192	152	197	224
XP_716446.1	38053	26938	34361	22417	23777	23714
XP_716447.1	197	137	145	177	215	86
XP_716448.1	716	426	570	549	671	592
XP_716450.1	482	363	462	473	411	541
XP_716451.2	530	467	401	443	507	445
XP_716453.1	331	294	342	383	408	267
XP_716454.1	46	31	44	58	62	46
XP_716455.1	2475	2115	2280	2437	2602	2324
XP_716456.1	3960	2888	3767	3418	3634	3731
XP_716457.1	6135	4654	5805	4887	4720	5666
XP_716458.1	461	329	405	341	378	387
XP_716459.1	1438	1112	1410	1491	1463	1700
XP_716460.1	2505	2309	2449	2384	2527	2512
XP_716461.1	7865	5680	7370	6096	7045	7106
XP_716462.1	10007	7034	8163	8998	10930	7178
XP_716463.1	1980	1434	1743	1341	1453	1415
XP_716464.1	23	14	18	10	16	12
XP_716465.1	129	155	189	120	211	156
XP_716466.1	19844	18031	19423	19863	21824	21106
XP_019331114.1	4294	3804	3947	3950	4421	4129
