	F0	F1	F2
1523	41	127	50
1524	33	72	24
1525	40	140	43
1526	377	1011	341
1527	93	280	60
1528	55	148	54
1529	32	67	23
1530	31	84	18
1531	97	312	73
1532	0	2	0
1533	63	141	35
1534	27	100	26
1535	110	364	103
1536	92	339	149
1537	341	883	324
1538	444	999	294
1539	71	256	52
1540	66	151	53
1541	311	559	206
1542	52	136	45
1543	50	157	42
1544	22	38	11
1545	3	2	3
1546	64	199	43
1547	10	30	8
1548	625	1388	456
1549	533	1581	426
1550	0	0	0
1551	491	985	263
1552	0	0	0
1553	34	74	40
1554	63	157	38
1555	28	57	39
1556	73	203	66
1557	113	255	76
1558	11	33	13
1559	64	165	64
1560	161	421	157
1561	26	50	36
1562	84	304	64
1563	0	0	0
1564	1	0	0
1565	2	3	1
1566	116	356	106
1567	0	0	0
1568	232	559	157
1569	0	0	0
1570	0	0	0
1571	23	129	17
1572	0	2	0
1573	347	775	342
1574	308	939	224
1575	191	536	162
1576	14	40	13
1577	14	57	22
1578	183	308	108
1579	34	45	39
1580	94	211	89
1581	0	0	0
1582	0	2	2
1583	0	1	0
1584	7	24	19
1585	84	202	63
1586	4	18	13
1587	10	27	9
1588	0	1	0
1589	0	0	0
1590	0	0	0
1591	2	2	0
1592	0	0	0
1593	63	91	38
1594	0	0	0
1595	0	0	0
1596	0	0	8
1597	13	31	15
1598	0	0	0
1599	2	2	1
1600	7	14	5
1601	4	12	8
1602	4	2	1
1603	0	0	0
1604	7	20	13
1605	107	293	205
1606	0	0	0
1607	321	951	253
1608	117	395	110
1609	19	71	22
1610	5	14	7
1611	64	131	54
1612	120	319	87
1613	10	41	8
1614	46	139	35
1615	41	93	34
1616	48	109	31
1617	160	385	154
1618	70	278	74
1619	1004	2292	905
1620	1378	1942	1115
1621	155	380	119
1622	8	27	7
1623	38	91	29
1624	300	896	287
1625	74	262	64
1626	0	0	0
1627	221	482	147
1628	28	31	57
1629	76	137	47
1630	17	47	47
1631	219	558	180
1632	114	236	102
1633	43	66	40
1634	299	954	195
1635	2	1	0
1636	13	48	14
1637	352	639	343
1638	15	37	30
1639	119	322	84
1640	221	616	138
1641	119	235	80
1642	99	232	76
